1 590 0 0
111 0.153971  0.363752  0.0604432 0.421777  0.13498 0.314024 1.57449 -0.481858 12.4633
211 -0.0417949  -0.331752  0.363119 0.512973  0.13957 0.21848 1.22188 -0.312683 12.5433
-211 -0.29474  0.314005  0.177227 0.486169  0.13957 0.112775 1.5394 -0.433184 12.4758
311 0.912083  -0.811069  -0.312933 1.35472  0.49761 0.377781 1.28112 -0.557277 12.4667
211 0.662102  -0.129765  0.0719369 0.692729  0.13957 0.430862 1.36538 -0.489828 12.4623
211 1.22429  0.431178  -0.0520767 1.30652  0.13957 0.426289 1.46771 -0.518301 12.4614
-211 0.589894  -0.313339  -0.209027 0.713673  0.13957 0.411818 1.31193 -0.570874 12.4703
321 0.642024  1.86991  0.0072054 2.03778  0.49368 0.303409 1.58361 -0.509732 12.4612
-211 0.0661116  1.51731  0.0858277 1.52756  0.13957 0.249794 1.59885 -0.499326 12.4615
-211 0.0970426  0.0215053  -0.426533 0.459663  0.13957 0.352994 1.42731 -1.00162 12.7932
111 -0.584738  -0.398908  -0.110631 0.729044  0.13498 0.0811236 1.29331 -0.540724 12.4635
-311 0.0868487  0.184777  -0.19311 0.571483  0.49761 0.273102 1.47033 -0.581274 12.4735
-211 0.170268  -0.139028  0.208284 0.33344  0.13957 0.37027 1.29718 -0.352592 12.5166
-211 0.122964  -0.283698  0.338711 0.479384  0.13957 0.312763 1.23753 -0.313418 12.5427
111 -0.0660074  0.128476  -0.346563 0.398984  0.13498 0.175358 1.53077 -0.856338 12.6621
321 0.638925  0.640656  0.734849 1.26585  0.49368 0.363556 1.52519 -0.369751 12.5062
-211 0.0427476  -0.196884  0.337184 0.416849  0.13957 0.275656 1.24403 -0.238969 12.5995
-311 -0.162261  0.107007  -0.0280799 0.534961  0.49761 0.181308 1.44206 -0.520802 12.4615
111 0.143914  0.310357  0.367024 0.519575  0.13498 0.318456 1.56906 -0.313509 12.5427
211 0.284261  -0.108398  -0.21879 0.399879  0.13957 0.408817 1.33864 -0.639411 12.4996
-211 -0.235877  0.0119419  -0.294729 0.402648  0.13957 0.0715828 1.41113 -0.722418 12.5535
-211 0.203754  -1.60844  -0.540288 1.71464  0.13957 0.265947 1.20751 -0.575943 12.4718
111 -0.129776  -0.691102  -0.752106 1.03843  0.13498 0.205477 1.21209 -0.717695 12.5501
